연도,경기날짜,경기시간,경기일시,요일,평일_주말,월,주차_ISO,홈팀,방문팀,구장,기상_매핑_지역키,관중수,지점번호,관측도시,일평균기온(°C),일합계강수량(mm),일평균풍속(m/s),일평균상대습도(%),game_no
2025,2025-04-16,,2025-04-16,수,평일,4,16,SSG,한화,문학,인천,16785,112,인천,14.1,0.0,3.6,63.6,1
2025,2025-04-16,,2025-04-16,수,평일,4,16,롯데,키움,사직,부산,11679,159,부산,14.4,0.0,4.1,59.9,1
2025,2025-04-17,,2025-04-17,목,평일,4,16,KIA,KT,광주,광주,12104,156,광주,20.6,0.0,3.0,67.5,1
2025,2025-04-17,,2025-04-17,목,평일,4,16,LG,삼성,잠실,서울_잠실,23750,108,서울,19.7,0.0,2.6,63.5,1
2025,2025-04-17,,2025-04-17,목,평일,4,16,SSG,한화,문학,인천,18098,112,인천,17.6,0.0,3.8,74.5,1
2025,2025-04-17,,2025-04-17,목,평일,4,16,롯데,키움,사직,부산,11812,159,부산,16.9,0.0,6.8,85.5,1
2025,2025-04-18,,2025-04-18,금,평일,4,16,SSG,LG,문학,인천,18091,112,인천,14.7,0.0,2.4,82.9,1
2025,2025-04-18,,2025-04-18,금,평일,4,16,두산,KIA,잠실,서울_잠실,23750,108,서울,18.6,0.0,2.4,67.9,1
2025,2025-04-18,,2025-04-18,금,평일,4,16,삼성,롯데,대구,대구,24000,143,대구,21.7,0.0,1.7,65.3,1
2025,2025-04-18,,2025-04-18,금,평일,4,16,키움,KT,고척,서울_고척,4666,108,서울,18.6,0.0,2.4,67.9,1
2025,2025-04-18,,2025-04-18,금,평일,4,16,한화,NC,대전,대전,17000,133,대전,21.4,0.0,2.6,63.5,1
2025,2025-04-19,,2025-04-19,토,주말,4,16,SSG,LG,문학,인천,18727,112,인천,13.4,10.2,3.5,96.9,1
2025,2025-04-19,,2025-04-19,토,주말,4,16,두산,KIA,잠실,서울_잠실,23750,108,서울,15.3,9.2,3.0,89.1,1
2025,2025-04-19,,2025-04-19,토,주말,4,16,삼성,롯데,대구,대구,24000,143,대구,21.4,0.0,2.0,65.6,1
2025,2025-04-19,,2025-04-19,토,주말,4,16,키움,KT,고척,서울_고척,8281,108,서울,15.3,9.2,3.0,89.1,1
2025,2025-04-19,,2025-04-19,토,주말,4,16,한화,NC,대전,대전,17000,133,대전,20.8,4.2,2.4,70.5,1
2025,2025-04-20,,2025-04-20,일,주말,4,16,SSG,LG,문학,인천,23000,112,인천,14.2,0.0,2.0,78.6,1
2025,2025-04-20,,2025-04-20,일,주말,4,16,두산,KIA,잠실,서울_잠실,23750,108,서울,16.7,0.0,1.7,70.0,1
2025,2025-04-20,,2025-04-20,일,주말,4,16,삼성,롯데,대구,대구,24000,143,대구,15.4,0.0,3.5,71.0,1
2025,2025-04-20,,2025-04-20,일,주말,4,16,키움,KT,고척,서울_고척,6859,108,서울,16.7,0.0,1.7,70.0,1
2025,2025-04-20,,2025-04-20,일,주말,4,16,한화,NC,대전,대전,17000,133,대전,17.6,0.9,1.9,78.9,1
2025,2025-04-22,,2025-04-22,화,평일,4,17,KT,SSG,수원,경기_수원,5497,119,수원,17.3,16.4,1.7,91.3,1
2025,2025-04-22,,2025-04-22,화,평일,4,17,LG,NC,잠실,서울_잠실,12941,108,서울,17.8,34.8,1.5,87.8,1
2025,2025-04-22,,2025-04-22,화,평일,4,17,키움,두산,고척,서울_고척,6809,108,서울,17.8,34.8,1.5,87.8,1
2025,2025-04-23,,2025-04-23,수,평일,4,17,KT,SSG,수원,경기_수원,7581,119,수원,15.7,0.0,2.0,66.9,1
2025,2025-04-23,,2025-04-23,수,평일,4,17,LG,NC,잠실,서울_잠실,17828,108,서울,16.8,0.0,2.5,62.4,1
2025,2025-04-23,,2025-04-23,수,평일,4,17,롯데,한화,사직,부산,19376,159,부산,14.2,0.0,2.7,76.1,1
2025,2025-04-23,,2025-04-23,수,평일,4,17,삼성,KIA,대구,대구,22257,143,대구,14.6,0.0,3.5,73.0,1
2025,2025-04-23,,2025-04-23,수,평일,4,17,키움,두산,고척,서울_고척,6801,108,서울,16.8,0.0,2.5,62.4,1
2025,2025-04-24,,2025-04-24,목,평일,4,17,KT,SSG,수원,경기_수원,7815,119,수원,13.0,0.0,2.5,62.9,1
2025,2025-04-24,,2025-04-24,목,평일,4,17,LG,NC,잠실,서울_잠실,19325,108,서울,14.7,0.0,3.1,52.4,1
2025,2025-04-24,,2025-04-24,목,평일,4,17,롯데,한화,사직,부산,22669,159,부산,15.5,0.0,3.8,71.9,1
2025,2025-04-24,,2025-04-24,목,평일,4,17,삼성,KIA,대구,대구,24000,143,대구,18.6,0.0,2.7,48.9,1
2025,2025-04-24,,2025-04-24,목,평일,4,17,키움,두산,고척,서울_고척,7690,108,서울,14.7,0.0,3.1,52.4,1
2025,2025-04-25,,2025-04-25,금,평일,4,17,KIA,LG,광주,광주,20500,156,광주,13.5,0.0,2.1,32.8,1
2025,2025-04-25,,2025-04-25,금,평일,4,17,SSG,키움,문학,인천,12140,112,인천,12.1,0.0,3.7,45.0,1
2025,2025-04-25,,2025-04-25,금,평일,4,17,두산,롯데,잠실,서울_잠실,23750,108,서울,12.5,0.0,3.0,38.4,1
2025,2025-04-25,,2025-04-25,금,평일,4,17,삼성,NC,대구,대구,24000,143,대구,15.4,0.0,4.2,19.9,1
2025,2025-04-25,,2025-04-25,금,평일,4,17,한화,KT,대전,대전,17000,133,대전,12.7,0.0,2.4,33.1,1
2025,2025-04-26,,2025-04-26,토,주말,4,17,KIA,LG,광주,광주,20500,156,광주,15.1,0.0,1.1,39.6,1
2025,2025-04-26,,2025-04-26,토,주말,4,17,SSG,키움,문학,인천,18641,112,인천,12.4,0.0,3.6,63.5,1
2025,2025-04-26,,2025-04-26,토,주말,4,17,두산,롯데,잠실,서울_잠실,23750,108,서울,13.8,0.0,2.8,53.1,1
2025,2025-04-26,,2025-04-26,토,주말,4,17,삼성,NC,대구,대구,24000,143,대구,16.7,0.0,2.4,24.1,1
2025,2025-04-26,,2025-04-26,토,주말,4,17,한화,KT,대전,대전,17000,133,대전,14.4,0.0,2.3,37.4,1
2025,2025-04-27,,2025-04-27,일,주말,4,17,KIA,LG,광주,광주,20500,156,광주,17.7,0.0,0.9,39.0,1
2025,2025-04-27,,2025-04-27,일,주말,4,17,SSG,키움,문학,인천,16422,112,인천,13.2,0.0,3.5,56.3,1
2025,2025-04-27,,2025-04-27,일,주말,4,17,두산,롯데,잠실,서울_잠실,23750,108,서울,14.9,0.0,2.8,46.4,1
2025,2025-04-27,,2025-04-27,일,주말,4,17,삼성,NC,대구,대구,24000,143,대구,18.4,0.0,1.5,30.1,1
2025,2025-04-27,,2025-04-27,일,주말,4,17,한화,KT,대전,대전,17000,133,대전,17.2,0.0,2.3,26.9,1
2025,2025-04-29,,2025-04-29,화,평일,4,18,KIA,NC,광주,광주,10575,156,광주,15.1,0.0,1.3,48.0,1
2025,2025-04-29,,2025-04-29,화,평일,4,18,SSG,삼성,문학,인천,15481,112,인천,13.4,0.0,2.4,47.5,1
2025,2025-04-29,,2025-04-29,화,평일,4,18,두산,KT,잠실,서울_잠실,14138,108,서울,14.8,0.0,2.3,34.1,1
2025,2025-04-29,,2025-04-29,화,평일,4,18,키움,롯데,고척,서울_고척,13203,108,서울,14.8,0.0,2.3,34.1,1
2025,2025-04-29,,2025-04-29,화,평일,4,18,한화,LG,대전,대전,17000,133,대전,14.7,0.0,2.0,42.5,1
2025,2025-04-30,,2025-04-30,수,평일,4,18,KIA,NC,광주,광주,15139,156,광주,18.2,0.0,1.8,50.0,1
2025,2025-04-30,,2025-04-30,수,평일,4,18,SSG,삼성,문학,인천,18998,112,인천,17.8,0.0,3.8,35.9,1
2025,2025-04-30,,2025-04-30,수,평일,4,18,두산,KT,잠실,서울_잠실,17158,108,서울,18.4,0.0,2.6,36.3,1
2025,2025-04-30,,2025-04-30,수,평일,4,18,키움,롯데,고척,서울_고척,14367,108,서울,18.4,0.0,2.6,36.3,1
2025,2025-04-30,,2025-04-30,수,평일,4,18,한화,LG,대전,대전,17000,133,대전,18.6,0.0,1.6,40.8,1
2025,2025-05-01,,2025-05-01,목,평일,5,18,SSG,삼성,문학,인천,22993,112,인천,13.3,20.4,3.6,76.6,1
2025,2025-05-01,,2025-05-01,목,평일,5,18,두산,KT,잠실,서울_잠실,19883,108,서울,14.7,21.1,2.2,69.6,1
2025,2025-05-01,,2025-05-01,목,평일,5,18,키움,롯데,고척,서울_고척,16000,108,서울,14.7,21.1,2.2,69.6,1
2025,2025-05-02,,2025-05-02,금,평일,5,18,KIA,한화,광주,광주,20500,156,광주,14.2,0.0,1.3,52.8,1
2025,2025-05-02,,2025-05-02,금,평일,5,18,KT,키움,수원,경기_수원,12275,119,수원,12.3,0.0,2.6,62.9,1
2025,2025-05-02,,2025-05-02,금,평일,5,18,LG,SSG,잠실,서울_잠실,23750,108,서울,13.4,0.0,3.1,59.3,1
2025,2025-05-02,,2025-05-02,금,평일,5,18,롯데,NC,사직,부산,22669,159,부산,16.1,0.0,3.3,53.3,1
2025,2025-05-02,,2025-05-02,금,평일,5,18,삼성,두산,대구,대구,24000,143,대구,15.9,0.0,3.5,40.6,1
2025,2025-05-03,,2025-05-03,토,주말,5,18,KT,키움,수원,경기_수원,15210,119,수원,9.9,11.8,1.8,88.3,1
2025,2025-05-03,,2025-05-03,토,주말,5,18,LG,SSG,잠실,서울_잠실,23750,108,서울,11.2,7.3,2.3,80.5,1
2025,2025-05-03,,2025-05-03,토,주말,5,18,롯데,NC,사직,부산,22669,159,부산,14.2,2.4,2.8,73.4,1
2025,2025-05-03,,2025-05-03,토,주말,5,18,삼성,두산,대구,대구,24000,143,대구,11.8,13.9,2.1,74.1,1
2025,2025-05-04,,2025-05-04,일,주말,5,18,KIA,한화,광주,광주,20500,156,광주,14.2,0.0,1.1,55.5,1
2025,2025-05-04,,2025-05-04,일,주말,5,18,KT,키움,수원,경기_수원,15160,119,수원,12.5,0.0,2.5,64.4,1
2025,2025-05-04,,2025-05-04,일,주말,5,18,LG,SSG,잠실,서울_잠실,23750,108,서울,13.7,0.0,2.8,60.9,1
2025,2025-05-04,,2025-05-04,일,주말,5,18,롯데,NC,사직,부산,22669,159,부산,15.2,0.0,2.8,51.8,1
2025,2025-05-04,,2025-05-04,일,주말,5,18,삼성,두산,대구,대구,24000,143,대구,15.5,0.0,3.0,41.6,1
2025,2025-05-05,,2025-05-05,월,평일,5,19,KT,NC,수원,경기_수원,12015,119,수원,12.0,0.0,1.2,64.3,1
2025,2025-05-05,,2025-05-05,월,평일,5,19,두산,LG,잠실,서울_잠실,23750,108,서울,12.1,0.0,2.3,64.5,1
2025,2025-05-05,,2025-05-05,월,평일,5,19,롯데,SSG,사직,부산,22669,159,부산,15.3,3.0,2.3,53.9,1
2025,2025-05-05,,2025-05-05,월,평일,5,19,키움,KIA,고척,서울_고척,16000,108,서울,12.1,0.0,2.3,64.5,1
2025,2025-05-05,,2025-05-05,월,평일,5,19,한화,삼성,대전,대전,17000,133,대전,11.9,0.1,1.2,60.4,1
2025,2025-05-06,,2025-05-06,화,평일,5,19,KT,NC,수원,경기_수원,9743,119,수원,12.8,0.0,1.8,65.0,1
2025,2025-05-06,,2025-05-06,화,평일,5,19,두산,LG,잠실,서울_잠실,23750,108,서울,14.4,0.0,2.2,57.5,1
2025,2025-05-06,,2025-05-06,화,평일,5,19,롯데,SSG,사직,부산,22669,159,부산,13.3,5.5,2.3,77.1,1
2025,2025-05-06,,2025-05-06,화,평일,5,19,키움,KIA,고척,서울_고척,16000,108,서울,14.4,0.0,2.2,57.5,1
2025,2025-05-06,,2025-05-06,화,평일,5,19,한화,삼성,대전,대전,17000,133,대전,13.1,0.0,1.3,66.5,1
2025,2025-05-07,,2025-05-07,수,평일,5,19,KT,NC,수원,경기_수원,3598,119,수원,13.2,0.0,1.9,70.5,1
2025,2025-05-07,,2025-05-07,수,평일,5,19,두산,LG,잠실,서울_잠실,23750,108,서울,14.9,0.0,2.2,61.5,1
2025,2025-05-07,,2025-05-07,수,평일,5,19,롯데,SSG,사직,부산,22669,159,부산,14.5,0.0,2.3,72.8,1
2025,2025-05-07,,2025-05-07,수,평일,5,19,키움,KIA,고척,서울_고척,16000,108,서울,14.9,0.0,2.2,61.5,1
2025,2025-05-07,,2025-05-07,수,평일,5,19,한화,삼성,대전,대전,17000,133,대전,14.7,0.0,1.5,61.9,1
2025,2025-05-09,,2025-05-09,금,평일,5,19,키움,한화,고척,서울_고척,16000,108,서울,15.1,17.6,3.0,81.8,1
2025,2025-05-10,,2025-05-10,토,주말,5,19,KT,롯데,수원,경기_수원,18700,119,수원,11.9,3.4,3.7,92.5,1
2025,2025-05-10,,2025-05-10,토,주말,5,19,SSG,KIA,문학,인천,23000,112,인천,11.5,10.5,4.8,98.5,1
2025,2025-05-10,,2025-05-10,토,주말,5,19,두산,NC,잠실,서울_잠실,20206,108,서울,12.3,14.1,3.5,95.5,1
2025,2025-05-10,,2025-05-10,토,주말,5,19,삼성,LG,대구,대구,24000,143,대구,16.4,0.3,3.6,66.1,1
2025,2025-05-10,,2025-05-10,토,주말,5,19,키움,한화,고척,서울_고척,16000,108,서울,12.3,14.1,3.5,95.5,1
2025,2025-05-11,,2025-05-11,일,주말,5,19,KT,롯데,수원,경기_수원,18700,119,수원,14.1,0.0,1.8,77.5,1
2025,2025-05-11,,2025-05-11,일,주말,5,19,KT,롯데,수원,경기_수원,14470,119,수원,14.1,0.0,1.8,77.5,2
2025,2025-05-11,,2025-05-11,일,주말,5,19,SSG,KIA,문학,인천,23000,112,인천,13.2,0.0,2.5,86.4,1
2025,2025-05-11,,2025-05-11,일,주말,5,19,두산,NC,잠실,서울_잠실,19366,108,서울,14.7,0.0,1.9,76.9,1
2025,2025-05-11,,2025-05-11,일,주말,5,19,두산,NC,잠실,서울_잠실,9172,108,서울,14.7,0.0,1.9,76.9,2
2025,2025-05-11,,2025-05-11,일,주말,5,19,삼성,LG,대구,대구,24000,143,대구,16.0,0.0,1.7,68.5,1
2025,2025-05-11,,2025-05-11,일,주말,5,19,키움,한화,고척,서울_고척,16000,108,서울,14.7,0.0,1.9,76.9,1
2025,2025-05-13,,2025-05-13,화,평일,5,20,KIA,롯데,광주,광주,16824,156,광주,19.9,0.0,1.4,55.8,1
2025,2025-05-13,,2025-05-13,화,평일,5,20,LG,키움,잠실,서울_잠실,18080,108,서울,19.9,0.0,2.7,47.4,1
2025,2025-05-13,,2025-05-13,화,평일,5,20,SSG,NC,문학,인천,12746,112,인천,20.0,0.0,3.8,47.9,1
2025,2025-05-13,,2025-05-13,화,평일,5,20,삼성,KT,포항,기타,10758,138,포항,22.4,0.0,3.2,42.1,1
2025,2025-05-13,,2025-05-13,화,평일,5,20,한화,두산,대전,대전,17000,133,대전,19.3,0.0,1.5,53.5,1
2025,2025-05-14,,2025-05-14,수,평일,5,20,KIA,롯데,광주,광주,18641,156,광주,20.2,0.0,1.9,62.4,1
2025,2025-05-14,,2025-05-14,수,평일,5,20,LG,키움,잠실,서울_잠실,18286,108,서울,21.0,0.0,2.4,52.8,1
2025,2025-05-14,,2025-05-14,수,평일,5,20,SSG,NC,문학,인천,11409,112,인천,20.4,0.0,2.9,56.4,1
2025,2025-05-14,,2025-05-14,수,평일,5,20,삼성,KT,포항,기타,12120,138,포항,22.6,0.0,3.2,44.8,1
2025,2025-05-14,,2025-05-14,수,평일,5,20,한화,두산,대전,대전,17000,133,대전,21.0,0.0,1.3,51.8,1
2025,2025-05-15,,2025-05-15,목,평일,5,20,KIA,롯데,광주,광주,17452,156,광주,21.1,0.3,1.9,85.3,1
2025,2025-05-15,,2025-05-15,목,평일,5,20,LG,키움,잠실,서울_잠실,18119,108,서울,19.5,1.1,2.3,80.9,1
2025,2025-05-15,,2025-05-15,목,평일,5,20,SSG,NC,문학,인천,10081,112,인천,17.2,0.7,2.5,89.8,1
2025,2025-05-15,,2025-05-15,목,평일,5,20,삼성,KT,포항,기타,12120,138,포항,22.2,0.0,3.2,65.4,1
2025,2025-05-15,,2025-05-15,목,평일,5,20,한화,두산,대전,대전,17000,133,대전,21.6,4.2,1.8,81.3,1
2025,2025-05-17,,2025-05-17,토,주말,5,20,KIA,두산,광주,광주,16854,156,광주,19.1,0.4,1.5,86.5,1
2025,2025-05-17,,2025-05-17,토,주말,5,20,KIA,두산,광주,광주,20500,156,광주,19.1,0.4,1.5,86.5,2
2025,2025-05-17,,2025-05-17,토,주말,5,20,LG,KT,잠실,서울_잠실,22963,108,서울,18.3,2.2,2.6,86.4,1
2025,2025-05-17,,2025-05-17,토,주말,5,20,LG,KT,잠실,서울_잠실,17811,108,서울,18.3,2.2,2.6,86.4,2
2025,2025-05-17,,2025-05-17,토,주말,5,20,NC,키움,울산,울산,2297,152,울산,19.8,2.2,1.5,79.4,1
2025,2025-05-17,,2025-05-17,토,주말,5,20,NC,키움,울산,울산,5513,152,울산,19.8,2.2,1.5,79.4,2
2025,2025-05-17,,2025-05-17,토,주말,5,20,롯데,삼성,사직,부산,22669,159,부산,18.6,0.6,3.3,85.8,1
2025,2025-05-17,,2025-05-17,토,주말,5,20,한화,SSG,대전,대전,17000,133,대전,19.4,0.5,2.0,81.3,1
2025,2025-05-18,,2025-05-18,일,주말,5,20,KIA,두산,광주,광주,20500,156,광주,17.8,0.0,1.3,59.1,1
2025,2025-05-18,,2025-05-18,일,주말,5,20,LG,KT,잠실,서울_잠실,23029,108,서울,15.6,0.0,2.6,59.3,1
2025,2025-05-18,,2025-05-18,일,주말,5,20,NC,키움,울산,울산,6456,152,울산,16.9,0.0,2.2,59.9,1
2025,2025-05-18,,2025-05-18,일,주말,5,20,롯데,삼성,사직,부산,22669,159,부산,18.1,0.0,2.8,63.5,1
2025,2025-05-18,,2025-05-18,일,주말,5,20,한화,SSG,대전,대전,17000,133,대전,16.2,0.0,1.6,56.6,1
2025,2025-05-20,,2025-05-20,화,평일,5,21,KT,KIA,수원,경기_수원,16064,119,수원,22.9,0.0,2.5,83.5,1
2025,2025-05-20,,2025-05-20,화,평일,5,21,NC,한화,울산,울산,4497,152,울산,24.1,0.0,2.7,68.8,1
2025,2025-05-20,,2025-05-20,화,평일,5,21,두산,SSG,잠실,서울_잠실,17782,108,서울,22.2,1.0,2.5,85.5,1
2025,2025-05-20,,2025-05-20,화,평일,5,21,롯데,LG,사직,부산,22669,159,부산,21.6,0.0,4.4,87.0,1
2025,2025-05-20,,2025-05-20,화,평일,5,21,키움,삼성,고척,서울_고척,13106,108,서울,22.2,1.0,2.5,85.5,1
2025,2025-05-21,,2025-05-21,수,평일,5,21,KT,KIA,수원,경기_수원,16302,119,수원,24.0,0.0,1.8,80.0,1
2025,2025-05-21,,2025-05-21,수,평일,5,21,NC,한화,울산,울산,4183,152,울산,22.0,0.0,1.6,78.4,1
2025,2025-05-21,,2025-05-21,수,평일,5,21,두산,SSG,잠실,서울_잠실,14052,108,서울,25.5,0.0,2.1,75.5,1
2025,2025-05-21,,2025-05-21,수,평일,5,21,롯데,LG,사직,부산,22669,159,부산,22.2,0.0,2.4,84.3,1
2025,2025-05-21,,2025-05-21,수,평일,5,21,키움,삼성,고척,서울_고척,13193,108,서울,25.5,0.0,2.1,75.5,1
2025,2025-05-22,,2025-05-22,목,평일,5,21,KT,KIA,수원,경기_수원,16705,119,수원,21.4,0.3,1.7,77.6,1
2025,2025-05-22,,2025-05-22,목,평일,5,21,NC,한화,울산,울산,5005,152,울산,15.4,0.0,2.5,79.1,1
2025,2025-05-22,,2025-05-22,목,평일,5,21,두산,SSG,잠실,서울_잠실,14592,108,서울,23.9,0.8,2.1,68.0,1
2025,2025-05-22,,2025-05-22,목,평일,5,21,롯데,LG,사직,부산,22669,159,부산,18.2,0.0,2.6,74.6,1
2025,2025-05-22,,2025-05-22,목,평일,5,21,키움,삼성,고척,서울_고척,12926,108,서울,23.9,0.8,2.1,68.0,1
2025,2025-05-23,,2025-05-23,금,평일,5,21,SSG,LG,문학,인천,20150,112,인천,19.2,1.2,2.4,58.1,1
2025,2025-05-23,,2025-05-23,금,평일,5,21,두산,NC,잠실,서울_잠실,17944,108,서울,19.4,1.2,2.8,53.8,1
2025,2025-05-23,,2025-05-23,금,평일,5,21,삼성,KIA,대구,대구,24000,143,대구,16.9,0.0,3.8,57.8,1
2025,2025-05-23,,2025-05-23,금,평일,5,21,키움,KT,고척,서울_고척,4239,108,서울,19.4,1.2,2.8,53.8,1
2025,2025-05-23,,2025-05-23,금,평일,5,21,한화,롯데,대전,대전,17000,133,대전,19.9,0.0,4.0,43.5,1
2025,2025-05-24,,2025-05-24,토,주말,5,21,SSG,LG,문학,인천,23000,112,인천,16.1,2.0,2.8,65.1,1
2025,2025-05-24,,2025-05-24,토,주말,5,21,두산,NC,잠실,서울_잠실,22279,108,서울,15.6,4.3,3.1,69.1,1
2025,2025-05-24,,2025-05-24,토,주말,5,21,삼성,KIA,대구,대구,24000,143,대구,13.7,1.7,2.9,81.4,1
2025,2025-05-24,,2025-05-24,토,주말,5,21,키움,KT,고척,서울_고척,7315,108,서울,15.6,4.3,3.1,69.1,1
2025,2025-05-24,,2025-05-24,토,주말,5,21,한화,롯데,대전,대전,17000,133,대전,16.0,0.6,2.6,60.5,1
2025,2025-05-25,,2025-05-25,일,주말,5,21,SSG,LG,문학,인천,23000,112,인천,15.8,0.0,2.4,68.6,1
2025,2025-05-25,,2025-05-25,일,주말,5,21,두산,NC,잠실,서울_잠실,20534,108,서울,17.4,0.0,2.1,61.0,1
2025,2025-05-25,,2025-05-25,일,주말,5,21,삼성,KIA,대구,대구,24000,143,대구,17.6,0.6,2.1,64.5,1
2025,2025-05-25,,2025-05-25,일,주말,5,21,키움,KT,고척,서울_고척,6809,108,서울,17.4,0.0,2.1,61.0,1
2025,2025-05-25,,2025-05-25,일,주말,5,21,한화,롯데,대전,대전,17000,133,대전,17.8,0.0,1.7,64.9,1
2025,2025-05-27,,2025-05-27,화,평일,5,22,KIA,키움,광주,광주,15351,156,광주,20.7,0.0,0.9,52.8,1
2025,2025-05-27,,2025-05-27,화,평일,5,22,KT,두산,수원,경기_수원,8355,119,수원,18.7,0.0,1.6,70.3,1
2025,2025-05-27,,2025-05-27,화,평일,5,22,LG,한화,잠실,서울_잠실,23750,108,서울,20.8,0.0,1.9,57.0,1
2025,2025-05-27,,2025-05-27,화,평일,5,22,SSG,NC,문학,인천,12124,112,인천,18.5,0.0,2.3,74.0,1
2025,2025-05-27,,2025-05-27,화,평일,5,22,삼성,롯데,대구,대구,24000,143,대구,21.2,0.0,1.6,54.6,1
2025,2025-05-28,,2025-05-28,수,평일,5,22,KIA,키움,광주,광주,16517,156,광주,22.0,0.0,1.1,51.5,1
2025,2025-05-28,,2025-05-28,수,평일,5,22,KT,두산,수원,경기_수원,8822,119,수원,19.5,0.0,1.6,66.5,1
2025,2025-05-28,,2025-05-28,수,평일,5,22,LG,한화,잠실,서울_잠실,23750,108,서울,20.8,0.0,1.8,62.0,1
2025,2025-05-28,,2025-05-28,수,평일,5,22,SSG,NC,문학,인천,12747,112,인천,18.6,0.0,2.0,74.3,1
2025,2025-05-29,,2025-05-29,목,평일,5,22,KIA,키움,광주,광주,18127,156,광주,22.1,0.0,1.1,53.4,1
2025,2025-05-29,,2025-05-29,목,평일,5,22,KT,두산,수원,경기_수원,9238,119,수원,19.5,0.0,1.7,62.4,1
2025,2025-05-29,,2025-05-29,목,평일,5,22,LG,한화,잠실,서울_잠실,23750,108,서울,21.2,0.0,2.2,58.4,1
2025,2025-05-29,,2025-05-29,목,평일,5,22,SSG,NC,문학,인천,13466,112,인천,20.1,0.0,1.7,64.3,1
2025,2025-05-29,,2025-05-29,목,평일,5,22,삼성,롯데,대구,대구,24000,143,대구,18.7,0.4,2.2,70.1,1
2025,2025-05-30,,2025-05-30,금,평일,5,22,KT,KIA,수원,경기_수원,18700,119,수원,19.9,0.0,1.4,57.3,1
2025,2025-05-30,,2025-05-30,금,평일,5,22,LG,삼성,잠실,서울_잠실,23750,108,서울,22.2,0.0,1.7,55.0,1
2025,2025-05-30,,2025-05-30,금,평일,5,22,NC,한화,창원,경남_창원,12395,155,창원,18.4,0.0,2.0,72.0,1
2025,2025-05-30,,2025-05-30,금,평일,5,22,롯데,SSG,사직,부산,22669,159,부산,18.6,0.0,2.4,64.1,1
2025,2025-05-30,,2025-05-30,금,평일,5,22,키움,두산,고척,서울_고척,9182,108,서울,22.2,0.0,1.7,55.0,1
2025,2025-05-31,,2025-05-31,토,주말,5,22,KT,KIA,수원,경기_수원,18700,119,수원,19.4,0.0,1.7,62.1,1
2025,2025-05-31,,2025-05-31,토,주말,5,22,LG,삼성,잠실,서울_잠실,23750,108,서울,21.5,0.0,2.0,55.0,1
2025,2025-05-31,,2025-05-31,토,주말,5,22,NC,한화,창원,경남_창원,16741,155,창원,20.4,0.0,1.4,58.9,1
2025,2025-05-31,,2025-05-31,토,주말,5,22,롯데,SSG,사직,부산,22669,159,부산,19.6,0.0,2.1,57.4,1
2025,2025-05-31,,2025-05-31,토,주말,5,22,키움,두산,고척,서울_고척,13456,108,서울,21.5,0.0,2.0,55.0,1
2025,2025-06-01,,2025-06-01,일,주말,6,22,KT,KIA,수원,경기_수원,18700,119,수원,20.3,0.0,1.6,65.9,1
2025,2025-06-01,,2025-06-01,일,주말,6,22,LG,삼성,잠실,서울_잠실,23750,108,서울,22.6,0.0,2.0,57.8,1
2025,2025-06-01,,2025-06-01,일,주말,6,22,NC,한화,창원,경남_창원,14906,155,창원,20.6,0.0,1.7,65.4,1
2025,2025-06-01,,2025-06-01,일,주말,6,22,롯데,SSG,사직,부산,22669,159,부산,20.5,0.0,2.4,62.5,1
2025,2025-06-01,,2025-06-01,일,주말,6,22,키움,두산,고척,서울_고척,12350,108,서울,22.6,0.0,2.0,57.8,1
2025,2025-06-03,,2025-06-03,화,평일,6,23,NC,LG,창원,경남_창원,13937,155,창원,21.9,1.2,2.0,58.0,1
2025,2025-06-03,,2025-06-03,화,평일,6,23,SSG,삼성,문학,인천,23000,112,인천,18.9,0.0,3.2,70.0,1
2025,2025-06-03,,2025-06-03,화,평일,6,23,두산,KIA,잠실,서울_잠실,23750,108,서울,20.9,0.0,2.9,56.9,1
2025,2025-06-03,,2025-06-03,화,평일,6,23,롯데,키움,사직,부산,22669,159,부산,19.8,4.3,2.4,70.8,1
2025,2025-06-03,,2025-06-03,화,평일,6,23,한화,KT,대전,대전,17000,133,대전,21.1,0.0,2.2,53.9,1
2025,2025-06-04,,2025-06-04,수,평일,6,23,NC,LG,창원,경남_창원,5235,155,창원,23.5,0.0,2.0,32.6,1
2025,2025-06-04,,2025-06-04,수,평일,6,23,SSG,삼성,문학,인천,15706,112,인천,19.0,0.0,3.5,64.8,1
2025,2025-06-04,,2025-06-04,수,평일,6,23,두산,KIA,잠실,서울_잠실,23750,108,서울,20.5,0.0,3.5,55.3,1
2025,2025-06-04,,2025-06-04,수,평일,6,23,롯데,키움,사직,부산,22669,159,부산,22.2,0.0,4.1,38.0,1
2025,2025-06-04,,2025-06-04,수,평일,6,23,한화,KT,대전,대전,17000,133,대전,20.8,0.0,3.0,48.9,1
2025,2025-06-05,,2025-06-05,목,평일,6,23,NC,LG,창원,경남_창원,8957,155,창원,22.1,0.0,1.8,46.9,1
2025,2025-06-05,,2025-06-05,목,평일,6,23,SSG,삼성,문학,인천,19273,112,인천,19.8,0.0,2.5,57.9,1
2025,2025-06-05,,2025-06-05,목,평일,6,23,두산,KIA,잠실,서울_잠실,23750,108,서울,21.7,0.0,2.3,49.8,1
2025,2025-06-05,,2025-06-05,목,평일,6,23,롯데,키움,사직,부산,22669,159,부산,21.2,0.0,3.5,48.4,1
