기준일,기록실_스냅샷일,시즌연도,시리즈,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈성적,방문성적,페이지기준문구
2024-04-12,2024-04-12,2024,정규시즌,4,SSG,18,10,8,0,0.556,3.0,5승0무5패,2패,7-0-4,3-0-4,(2024년 04월12일 기준)
2024-04-12,2024-04-12,2024,정규시즌,5,LG,18,9,8,1,0.529,3.5,5승0무5패,1승,7-1-3,2-0-5,(2024년 04월12일 기준)
2024-04-12,2024-04-12,2024,정규시즌,5,한화,17,9,8,0,0.529,3.5,3승0무7패,1패,4-0-2,5-0-6,(2024년 04월12일 기준)
2024-04-12,2024-04-12,2024,정규시즌,7,삼성,17,7,9,1,0.438,5.0,5승0무5패,1패,0-0-6,7-1-3,(2024년 04월12일 기준)
2024-04-12,2024-04-12,2024,정규시즌,8,두산,18,7,11,0,0.389,6.0,3승0무7패,2패,3-0-4,4-0-7,(2024년 04월12일 기준)
2024-04-12,2024-04-12,2024,정규시즌,9,KT,18,5,13,0,0.278,8.0,4승0무6패,1승,3-0-6,2-0-7,(2024년 04월12일 기준)
2024-04-12,2024-04-12,2024,정규시즌,10,롯데,16,4,12,0,0.25,8.0,3승0무7패,4패,3-0-6,1-0-6,(2024년 04월12일 기준)
2024-04-13,2024-04-13,2024,정규시즌,1,KIA,17,13,4,0,0.765,0.0,8승0무2패,5승,7-0-2,6-0-2,(2024년 04월13일 기준)
2024-04-13,2024-04-13,2024,정규시즌,2,NC,18,13,5,0,0.722,0.5,7승0무3패,4승,8-0-2,5-0-3,(2024년 04월13일 기준)
2024-04-13,2024-04-13,2024,정규시즌,3,키움,16,10,6,0,0.625,2.5,8승0무2패,3승,7-0-1,3-0-5,(2024년 04월13일 기준)
2024-04-13,2024-04-13,2024,정규시즌,4,SSG,19,11,8,0,0.579,3.0,5승0무5패,1승,7-0-4,4-0-4,(2024년 04월13일 기준)
2024-04-13,2024-04-13,2024,정규시즌,5,LG,19,9,9,1,0.5,4.5,5승0무5패,1패,7-1-3,2-0-6,(2024년 04월13일 기준)
2024-04-13,2024-04-13,2024,정규시즌,5,한화,18,9,9,0,0.5,4.5,2승0무8패,2패,4-0-3,5-0-6,(2024년 04월13일 기준)
2024-04-13,2024-04-13,2024,정규시즌,7,두산,19,8,11,0,0.421,6.0,4승0무6패,1승,4-0-4,4-0-7,(2024년 04월13일 기준)
2024-04-13,2024-04-13,2024,정규시즌,8,삼성,18,7,10,1,0.412,6.0,5승0무5패,2패,0-0-7,7-1-3,(2024년 04월13일 기준)
2024-04-13,2024-04-13,2024,정규시즌,9,KT,19,5,14,0,0.263,9.0,3승0무7패,1패,3-0-7,2-0-7,(2024년 04월13일 기준)
2024-04-13,2024-04-13,2024,정규시즌,10,롯데,17,4,13,0,0.235,9.0,3승0무7패,5패,3-0-6,1-0-7,(2024년 04월13일 기준)
2024-04-14,2024-04-14,2024,정규시즌,1,KIA,18,14,4,0,0.778,0.0,8승0무2패,6승,7-0-2,7-0-2,(2024년 04월14일 기준)
2024-04-14,2024-04-14,2024,정규시즌,2,NC,19,13,6,0,0.684,1.5,7승0무3패,1패,8-0-2,5-0-4,(2024년 04월14일 기준)
2024-04-14,2024-04-14,2024,정규시즌,3,키움,17,11,6,0,0.647,2.5,8승0무2패,4승,8-0-1,3-0-5,(2024년 04월14일 기준)
2024-04-14,2024-04-14,2024,정규시즌,4,SSG,20,12,8,0,0.6,3.0,5승0무5패,2승,7-0-4,5-0-4,(2024년 04월14일 기준)
2024-04-14,2024-04-14,2024,정규시즌,5,LG,20,9,10,1,0.474,5.5,4승0무6패,2패,7-1-3,2-0-7,(2024년 04월14일 기준)
2024-04-14,2024-04-14,2024,정규시즌,5,한화,19,9,10,0,0.474,5.5,2승0무8패,3패,4-0-4,5-0-6,(2024년 04월14일 기준)
2024-04-14,2024-04-14,2024,정규시즌,7,두산,20,9,11,0,0.45,6.0,5승0무5패,2승,5-0-4,4-0-7,(2024년 04월14일 기준)
2024-04-14,2024-04-14,2024,정규시즌,8,삼성,19,8,10,1,0.444,6.0,6승0무4패,1승,1-0-7,7-1-3,(2024년 04월14일 기준)
2024-04-14,2024-04-14,2024,정규시즌,9,KT,20,5,15,0,0.25,10.0,3승0무7패,2패,3-0-8,2-0-7,(2024년 04월14일 기준)
2024-04-14,2024-04-14,2024,정규시즌,10,롯데,18,4,14,0,0.222,10.0,2승0무8패,6패,3-0-6,1-0-8,(2024년 04월14일 기준)
2024-04-16,2024-04-16,2024,정규시즌,1,KIA,19,14,5,0,0.737,0.0,7승0무3패,1패,7-0-2,7-0-3,(2024년 04월16일 기준)
2024-04-16,2024-04-16,2024,정규시즌,2,키움,18,12,6,0,0.667,1.5,8승0무2패,5승,9-0-1,3-0-5,(2024년 04월16일 기준)
2024-04-16,2024-04-16,2024,정규시즌,3,NC,20,13,7,0,0.65,1.5,7승0무3패,2패,8-0-3,5-0-4,(2024년 04월16일 기준)
2024-04-16,2024-04-16,2024,정규시즌,4,SSG,21,13,8,0,0.619,2.0,5승0무5패,3승,8-0-4,5-0-4,(2024년 04월16일 기준)
2024-04-16,2024-04-16,2024,정규시즌,5,LG,21,10,10,1,0.5,4.5,4승0무6패,1승,8-1-3,2-0-7,(2024년 04월16일 기준)
2024-04-16,2024-04-16,2024,정규시즌,5,한화,20,10,10,0,0.5,4.5,2승0무8패,1승,4-0-4,6-0-6,(2024년 04월16일 기준)
2024-04-16,2024-04-16,2024,정규시즌,7,삼성,20,9,10,1,0.474,5.0,7승0무3패,2승,2-0-7,7-1-3,(2024년 04월16일 기준)
2024-04-16,2024-04-16,2024,정규시즌,8,두산,21,9,12,0,0.429,6.0,5승0무5패,1패,5-0-4,4-0-8,(2024년 04월16일 기준)
2024-04-16,2024-04-16,2024,정규시즌,9,KT,21,5,16,0,0.238,10.0,3승0무7패,3패,3-0-8,2-0-8,(2024년 04월16일 기준)
2024-04-16,2024-04-16,2024,정규시즌,10,롯데,19,4,15,0,0.211,10.0,2승0무8패,7패,3-0-6,1-0-9,(2024년 04월16일 기준)
2024-04-17,2024-04-17,2024,정규시즌,1,KIA,20,15,5,0,0.75,0.0,7승0무3패,1승,7-0-2,8-0-3,(2024년 04월17일 기준)
2024-04-17,2024-04-17,2024,정규시즌,2,NC,21,14,7,0,0.667,1.5,7승0무3패,1승,9-0-3,5-0-4,(2024년 04월17일 기준)
2024-04-17,2024-04-17,2024,정규시즌,3,키움,19,12,7,0,0.632,2.5,7승0무3패,1패,9-0-2,3-0-5,(2024년 04월17일 기준)
2024-04-17,2024-04-17,2024,정규시즌,4,SSG,22,13,9,0,0.591,3.0,5승0무5패,1패,8-0-5,5-0-4,(2024년 04월17일 기준)
2024-04-17,2024-04-17,2024,정규시즌,5,LG,22,11,10,1,0.524,4.5,5승0무5패,2승,9-1-3,2-0-7,(2024년 04월17일 기준)
2024-04-17,2024-04-17,2024,정규시즌,6,삼성,21,10,10,1,0.5,5.0,8승0무2패,3승,3-0-7,7-1-3,(2024년 04월17일 기준)
2024-04-17,2024-04-17,2024,정규시즌,7,한화,21,10,11,0,0.476,5.5,2승0무8패,1패,4-0-4,6-0-7,(2024년 04월17일 기준)
2024-04-17,2024-04-17,2024,정규시즌,8,두산,22,9,13,0,0.409,7.0,4승0무6패,2패,5-0-4,4-0-9,(2024년 04월17일 기준)
2024-04-17,2024-04-17,2024,정규시즌,9,KT,22,6,16,0,0.273,10.0,3승0무7패,1승,3-0-8,3-0-8,(2024년 04월17일 기준)
2024-04-17,2024-04-17,2024,정규시즌,10,롯데,20,4,16,0,0.2,11.0,2승0무8패,8패,3-0-6,1-0-10,(2024년 04월17일 기준)
2024-04-18,2024-04-18,2024,정규시즌,1,KIA,21,15,6,0,0.714,0.0,7승0무3패,1패,7-0-2,8-0-4,(2024년 04월18일 기준)
2024-04-18,2024-04-18,2024,정규시즌,2,NC,21,14,7,0,0.667,1.0,7승0무3패,1승,9-0-3,5-0-4,(2024년 04월18일 기준)
2024-04-18,2024-04-18,2024,정규시즌,3,SSG,23,14,9,0,0.609,2.0,6승0무4패,1승,9-0-5,5-0-4,(2024년 04월18일 기준)
2024-04-18,2024-04-18,2024,정규시즌,4,키움,20,12,8,0,0.6,2.5,6승0무4패,2패,9-0-3,3-0-5,(2024년 04월18일 기준)
2024-04-18,2024-04-18,2024,정규시즌,5,삼성,22,11,10,1,0.524,4.0,8승0무2패,4승,4-0-7,7-1-3,(2024년 04월18일 기준)
2024-04-18,2024-04-18,2024,정규시즌,6,LG,23,11,11,1,0.5,4.5,4승0무6패,1패,9-1-4,2-0-7,(2024년 04월18일 기준)
2024-04-18,2024-04-18,2024,정규시즌,7,한화,21,10,11,0,0.476,5.0,2승0무8패,1패,4-0-4,6-0-7,(2024년 04월18일 기준)
2024-04-18,2024-04-18,2024,정규시즌,8,두산,23,9,14,0,0.391,7.0,4승0무6패,3패,5-0-4,4-0-10,(2024년 04월18일 기준)
2024-04-18,2024-04-18,2024,정규시즌,9,KT,23,7,16,0,0.304,9.0,4승0무6패,2승,3-0-8,4-0-8,(2024년 04월18일 기준)
2024-04-18,2024-04-18,2024,정규시즌,10,롯데,21,5,16,0,0.238,10.0,2승0무8패,1승,3-0-6,2-0-10,(2024년 04월18일 기준)
2024-04-19,2024-04-19,2024,정규시즌,1,KIA,22,16,6,0,0.727,0.0,8승0무2패,1승,8-0-2,8-0-4,(2024년 04월19일 기준)
2024-04-19,2024-04-19,2024,정규시즌,2,NC,22,14,8,0,0.636,2.0,6승0무4패,1패,9-0-3,5-0-5,(2024년 04월19일 기준)
2024-04-19,2024-04-19,2024,정규시즌,3,SSG,24,14,10,0,0.583,3.0,6승0무4패,1패,9-0-6,5-0-4,(2024년 04월19일 기준)
2024-04-19,2024-04-19,2024,정규시즌,4,키움,21,12,9,0,0.571,3.5,5승0무5패,3패,9-0-3,3-0-6,(2024년 04월19일 기준)
2024-04-19,2024-04-19,2024,정규시즌,5,LG,24,12,11,1,0.522,4.5,4승0무6패,1승,9-1-4,3-0-7,(2024년 04월19일 기준)
2024-04-19,2024-04-19,2024,정규시즌,6,삼성,23,11,11,1,0.5,5.0,7승0무3패,1패,4-0-7,7-1-4,(2024년 04월19일 기준)
2024-04-19,2024-04-19,2024,정규시즌,6,한화,22,11,11,0,0.5,5.0,3승0무7패,1승,5-0-4,6-0-7,(2024년 04월19일 기준)
2024-04-19,2024-04-19,2024,정규시즌,8,두산,24,10,14,0,0.417,7.0,5승0무5패,1승,6-0-4,4-0-10,(2024년 04월19일 기준)
2024-04-19,2024-04-19,2024,정규시즌,9,KT,24,7,17,0,0.292,10.0,4승0무6패,1패,3-0-8,4-0-9,(2024년 04월19일 기준)
2024-04-19,2024-04-19,2024,정규시즌,10,롯데,22,6,16,0,0.273,10.0,2승0무8패,2승,4-0-6,2-0-10,(2024년 04월19일 기준)
2024-04-20,2024-04-20,2024,정규시즌,1,KIA,23,17,6,0,0.739,0.0,8승0무2패,2승,9-0-2,8-0-4,(2024년 04월20일 기준)
2024-04-20,2024-04-20,2024,정규시즌,2,NC,23,14,9,0,0.609,3.0,5승0무5패,2패,9-0-3,5-0-6,(2024년 04월20일 기준)
2024-04-20,2024-04-20,2024,정규시즌,3,SSG,24,14,10,0,0.583,3.5,6승0무4패,1패,9-0-6,5-0-4,(2024년 04월20일 기준)
2024-04-20,2024-04-20,2024,정규시즌,4,키움,21,12,9,0,0.571,4.0,5승0무5패,3패,9-0-3,3-0-6,(2024년 04월20일 기준)
2024-04-20,2024-04-20,2024,정규시즌,5,LG,24,12,11,1,0.522,5.0,4승0무6패,1승,9-1-4,3-0-7,(2024년 04월20일 기준)
2024-04-20,2024-04-20,2024,정규시즌,5,삼성,24,12,11,1,0.522,5.0,7승0무3패,1승,4-0-7,8-1-4,(2024년 04월20일 기준)
2024-04-20,2024-04-20,2024,정규시즌,7,한화,23,11,12,0,0.478,6.0,3승0무7패,1패,5-0-5,6-0-7,(2024년 04월20일 기준)
2024-04-20,2024-04-20,2024,정규시즌,8,두산,24,10,14,0,0.417,7.5,5승0무5패,1승,6-0-4,4-0-10,(2024년 04월20일 기준)
2024-04-20,2024-04-20,2024,정규시즌,9,KT,24,7,17,0,0.292,10.5,4승0무6패,1패,3-0-8,4-0-9,(2024년 04월20일 기준)
2024-04-20,2024-04-20,2024,정규시즌,10,롯데,22,6,16,0,0.273,10.5,2승0무8패,2승,4-0-6,2-0-10,(2024년 04월20일 기준)
2024-04-21,2024-04-21,2024,정규시즌,1,KIA,24,17,7,0,0.708,0.0,7승0무3패,1패,9-0-3,8-0-4,(2024년 04월21일 기준)
2024-04-21,2024-04-21,2024,정규시즌,2,NC,24,15,9,0,0.625,2.0,6승0무4패,1승,9-0-3,6-0-6,(2024년 04월21일 기준)
2024-04-21,2024-04-21,2024,정규시즌,3,키움,23,13,10,0,0.565,3.5,6승0무4패,1패,9-0-3,4-0-7,(2024년 04월21일 기준)
2024-04-21,2024-04-21,2024,정규시즌,4,SSG,26,14,11,1,0.56,3.5,4승1무5패,2패,9-1-7,5-0-4,(2024년 04월21일 기준)
2024-04-21,2024-04-21,2024,정규시즌,5,LG,26,13,11,2,0.542,4.0,5승1무4패,2승,9-1-4,4-1-7,(2024년 04월21일 기준)
2024-04-21,2024-04-21,2024,정규시즌,5,삼성,25,13,11,1,0.542,4.0,7승0무3패,2승,4-0-7,9-1-4,(2024년 04월21일 기준)
2024-04-21,2024-04-21,2024,정규시즌,7,한화,24,11,13,0,0.458,6.0,3승0무7패,2패,5-0-6,6-0-7,(2024년 04월21일 기준)
2024-04-21,2024-04-21,2024,정규시즌,8,두산,26,11,15,0,0.423,7.0,4승0무6패,1승,7-0-5,4-0-10,(2024년 04월21일 기준)
2024-04-21,2024-04-21,2024,정규시즌,9,롯데,24,7,16,1,0.304,9.5,3승1무6패,3승,5-1-6,2-0-10,(2024년 04월21일 기준)
2024-04-21,2024-04-21,2024,정규시즌,10,KT,26,7,18,1,0.28,10.5,3승1무6패,2패,3-0-8,4-1-10,(2024년 04월21일 기준)
2024-04-23,2024-04-23,2024,정규시즌,1,KIA,25,18,7,0,0.72,0.0,7승0무3패,1승,9-0-3,9-0-4,(2024년 04월23일 기준)
2024-04-23,2024-04-23,2024,정규시즌,2,NC,25,15,10,0,0.6,3.0,5승0무5패,1패,9-0-3,6-0-7,(2024년 04월23일 기준)
2024-04-23,2024-04-23,2024,정규시즌,3,SSG,26,14,11,1,0.56,4.0,4승1무5패,2패,9-1-7,5-0-4,(2024년 04월23일 기준)
2024-04-23,2024-04-23,2024,정규시즌,3,삼성,26,14,11,1,0.56,4.0,7승0무3패,3승,5-0-7,9-1-4,(2024년 04월23일 기준)
2024-04-23,2024-04-23,2024,정규시즌,5,키움,24,13,11,0,0.542,4.5,5승0무5패,2패,9-0-4,4-0-7,(2024년 04월23일 기준)
2024-04-23,2024-04-23,2024,정규시즌,6,LG,27,13,12,2,0.52,5.0,5승1무4패,1패,9-1-4,4-1-8,(2024년 04월23일 기준)
2024-04-23,2024-04-23,2024,정규시즌,7,두산,27,12,15,0,0.444,7.0,5승0무5패,2승,8-0-5,4-0-10,(2024년 04월23일 기준)
2024-04-23,2024-04-23,2024,정규시즌,8,한화,25,11,14,0,0.44,7.0,3승0무7패,3패,5-0-6,6-0-8,(2024년 04월23일 기준)
2024-04-23,2024-04-23,2024,정규시즌,9,KT,27,8,18,1,0.308,10.5,4승1무5패,1승,4-0-8,4-1-10,(2024년 04월23일 기준)
2024-04-23,2024-04-23,2024,정규시즌,10,롯데,24,7,16,1,0.304,10.0,3승1무6패,3승,5-1-6,2-0-10,(2024년 04월23일 기준)
2024-04-24,2024-04-24,2024,정규시즌,1,KIA,26,19,7,0,0.731,0.0,7승0무3패,2승,9-0-3,10-0-4,(2024년 04월24일 기준)
2024-04-24,2024-04-24,2024,정규시즌,2,NC,26,16,10,0,0.615,3.0,5승0무5패,1승,9-0-3,7-0-7,(2024년 04월24일 기준)
2024-04-24,2024-04-24,2024,정규시즌,3,SSG,27,15,11,1,0.577,4.0,5승1무4패,1승,9-1-7,6-0-4,(2024년 04월24일 기준)
2024-04-24,2024-04-24,2024,정규시즌,3,삼성,27,15,11,1,0.577,4.0,8승0무2패,4승,6-0-7,9-1-4,(2024년 04월24일 기준)
2024-04-24,2024-04-24,2024,정규시즌,5,키움,25,13,12,0,0.52,5.5,4승0무6패,3패,9-0-5,4-0-7,(2024년 04월24일 기준)
2024-04-24,2024-04-24,2024,정규시즌,6,LG,28,13,13,2,0.5,6.0,4승1무5패,2패,9-1-4,4-1-9,(2024년 04월24일 기준)
2024-04-24,2024-04-24,2024,정규시즌,7,두산,28,12,16,0,0.429,8.0,5승0무5패,1패,8-0-6,4-0-10,(2024년 04월24일 기준)
2024-04-24,2024-04-24,2024,정규시즌,8,한화,26,11,15,0,0.423,8.0,2승0무8패,4패,5-0-6,6-0-9,(2024년 04월24일 기준)
2024-04-24,2024-04-24,2024,정규시즌,9,KT,28,9,18,1,0.333,10.5,4승1무5패,2승,5-0-8,4-1-10,(2024년 04월24일 기준)
2024-04-24,2024-04-24,2024,정규시즌,10,롯데,25,7,17,1,0.292,11.0,3승1무6패,1패,5-1-7,2-0-10,(2024년 04월24일 기준)
2024-04-25,2024-04-25,2024,정규시즌,1,KIA,27,20,7,0,0.741,0.0,7승0무3패,3승,9-0-3,11-0-4,(2024년 04월25일 기준)
2024-04-25,2024-04-25,2024,정규시즌,2,NC,27,16,11,0,0.593,4.0,4승0무6패,1패,9-0-3,7-0-8,(2024년 04월25일 기준)
2024-04-25,2024-04-25,2024,정규시즌,3,SSG,28,15,12,1,0.556,5.0,5승1무4패,1패,9-1-7,6-0-5,(2024년 04월25일 기준)
2024-04-25,2024-04-25,2024,정규시즌,3,삼성,28,15,12,1,0.556,5.0,8승0무2패,1패,6-0-8,9-1-4,(2024년 04월25일 기준)
2024-04-25,2024-04-25,2024,정규시즌,5,LG,29,14,13,2,0.519,6.0,5승1무4패,1승,9-1-4,5-1-9,(2024년 04월25일 기준)
2024-04-25,2024-04-25,2024,정규시즌,6,키움,26,13,13,0,0.5,6.5,3승0무7패,4패,9-0-6,4-0-7,(2024년 04월25일 기준)
2024-04-25,2024-04-25,2024,정규시즌,7,두산,29,13,16,0,0.448,8.0,5승0무5패,1승,9-0-6,4-0-10,(2024년 04월25일 기준)
2024-04-25,2024-04-25,2024,정규시즌,8,한화,27,11,16,0,0.407,9.0,2승0무8패,5패,5-0-6,6-0-10,(2024년 04월25일 기준)
2024-04-25,2024-04-25,2024,정규시즌,9,KT,29,10,18,1,0.357,10.5,5승1무4패,3승,6-0-8,4-1-10,(2024년 04월25일 기준)
2024-04-25,2024-04-25,2024,정규시즌,10,롯데,26,8,17,1,0.32,11.0,4승1무5패,1승,6-1-7,2-0-10,(2024년 04월25일 기준)
2024-04-26,2024-04-26,2024,정규시즌,1,KIA,28,20,8,0,0.714,0.0,6승0무4패,1패,9-0-3,11-0-5,(2024년 04월26일 기준)
2024-04-26,2024-04-26,2024,정규시즌,2,NC,28,17,11,0,0.607,3.0,4승0무6패,1승,10-0-3,7-0-8,(2024년 04월26일 기준)
2024-04-26,2024-04-26,2024,정규시즌,3,SSG,29,16,12,1,0.571,4.0,5승1무4패,1승,10-1-7,6-0-5,(2024년 04월26일 기준)
2024-04-26,2024-04-26,2024,정규시즌,3,삼성,29,16,12,1,0.571,4.0,8승0무2패,1승,6-0-8,10-1-4,(2024년 04월26일 기준)
2024-04-26,2024-04-26,2024,정규시즌,5,LG,30,15,13,2,0.536,5.0,6승1무3패,2승,10-1-4,5-1-9,(2024년 04월26일 기준)
2024-04-26,2024-04-26,2024,정규시즌,6,키움,27,13,14,0,0.481,6.5,2승0무8패,5패,9-0-7,4-0-7,(2024년 04월26일 기준)
2024-04-26,2024-04-26,2024,정규시즌,7,두산,30,14,16,0,0.467,7.0,5승0무5패,2승,9-0-6,5-0-10,(2024년 04월26일 기준)
2024-04-26,2024-04-26,2024,정규시즌,8,한화,28,11,17,0,0.393,9.0,2승0무8패,6패,5-0-7,6-0-10,(2024년 04월26일 기준)
2024-04-26,2024-04-26,2024,정규시즌,9,KT,30,10,19,1,0.345,10.5,5승1무4패,1패,6-0-8,4-1-11,(2024년 04월26일 기준)
2024-04-26,2024-04-26,2024,정규시즌,10,롯데,27,8,18,1,0.308,11.0,4승1무5패,1패,6-1-7,2-0-11,(2024년 04월26일 기준)
2024-04-27,2024-04-27,2024,정규시즌,1,KIA,29,20,9,0,0.69,0.0,6승0무4패,2패,9-0-3,11-0-6,(2024년 04월27일 기준)
2024-04-27,2024-04-27,2024,정규시즌,2,NC,29,18,11,0,0.621,2.0,5승0무5패,2승,11-0-3,7-0-8,(2024년 04월27일 기준)
2024-04-27,2024-04-27,2024,정규시즌,3,삼성,30,17,12,1,0.586,3.0,8승0무2패,2승,6-0-8,11-1-4,(2024년 04월27일 기준)
2024-04-27,2024-04-27,2024,정규시즌,4,LG,31,16,13,2,0.552,4.0,6승1무3패,3승,11-1-4,5-1-9,(2024년 04월27일 기준)
2024-04-27,2024-04-27,2024,정규시즌,4,SSG,30,16,13,1,0.552,4.0,4승1무5패,1패,10-1-8,6-0-5,(2024년 04월27일 기준)
2024-04-27,2024-04-27,2024,정규시즌,6,키움,28,13,15,0,0.464,6.5,1승0무9패,6패,9-0-8,4-0-7,(2024년 04월27일 기준)
2024-04-27,2024-04-27,2024,정규시즌,7,두산,31,14,17,0,0.452,7.0,5승0무5패,1패,9-0-6,5-0-11,(2024년 04월27일 기준)
2024-04-27,2024-04-27,2024,정규시즌,8,한화,29,12,17,0,0.414,8.0,3승0무7패,1승,6-0-7,6-0-10,(2024년 04월27일 기준)
2024-04-27,2024-04-27,2024,정규시즌,9,KT,31,11,19,1,0.367,9.5,6승1무3패,1승,6-0-8,5-1-11,(2024년 04월27일 기준)
2024-04-27,2024-04-27,2024,정규시즌,10,롯데,28,8,19,1,0.296,11.0,4승1무5패,2패,6-1-7,2-0-12,(2024년 04월27일 기준)
2024-04-28,2024-04-28,2024,정규시즌,1,KIA,30,21,9,0,0.7,0.0,6승0무4패,1승,9-0-3,12-0-6,(2024년 04월28일 기준)
2024-04-28,2024-04-28,2024,정규시즌,2,NC,30,19,11,0,0.633,2.0,6승0무4패,3승,12-0-3,7-0-8,(2024년 04월28일 기준)
2024-04-28,2024-04-28,2024,정규시즌,3,삼성,31,18,12,1,0.6,3.0,8승0무2패,3승,6-0-8,12-1-4,(2024년 04월28일 기준)
2024-04-28,2024-04-28,2024,정규시즌,4,SSG,31,17,13,1,0.567,4.0,4승1무5패,1승,11-1-8,6-0-5,(2024년 04월28일 기준)
2024-04-28,2024-04-28,2024,정규시즌,5,LG,32,16,14,2,0.533,5.0,5승1무4패,1패,11-1-5,5-1-9,(2024년 04월28일 기준)
2024-04-28,2024-04-28,2024,정규시즌,6,두산,32,15,17,0,0.469,7.0,6승0무4패,1승,9-0-6,6-0-11,(2024년 04월28일 기준)
2024-04-28,2024-04-28,2024,정규시즌,7,키움,29,13,16,0,0.448,7.5,1승0무9패,7패,9-0-9,4-0-7,(2024년 04월28일 기준)
2024-04-28,2024-04-28,2024,정규시즌,8,한화,30,12,18,0,0.4,9.0,2승0무8패,1패,6-0-8,6-0-10,(2024년 04월28일 기준)
2024-04-28,2024-04-28,2024,정규시즌,9,KT,32,11,20,1,0.355,10.5,5승1무4패,1패,6-0-8,5-1-12,(2024년 04월28일 기준)
2024-04-28,2024-04-28,2024,정규시즌,10,롯데,29,8,20,1,0.286,12.0,4승1무5패,3패,6-1-7,2-0-13,(2024년 04월28일 기준)
2024-04-30,2024-04-30,2024,정규시즌,1,KIA,31,21,10,0,0.677,0.0,6승0무4패,1패,9-0-4,12-0-6,(2024년 04월30일 기준)
2024-04-30,2024-04-30,2024,정규시즌,2,NC,31,20,11,0,0.645,1.0,6승0무4패,4승,13-0-3,7-0-8,(2024년 04월30일 기준)
2024-04-30,2024-04-30,2024,정규시즌,3,삼성,32,18,13,1,0.581,3.0,7승0무3패,1패,6-0-8,12-1-5,(2024년 04월30일 기준)
2024-04-30,2024-04-30,2024,정규시즌,4,SSG,32,17,14,1,0.548,4.0,4승1무5패,1패,11-1-8,6-0-6,(2024년 04월30일 기준)
2024-04-30,2024-04-30,2024,정규시즌,5,LG,33,16,15,2,0.516,5.0,5승1무4패,2패,11-1-5,5-1-10,(2024년 04월30일 기준)
2024-04-30,2024-04-30,2024,정규시즌,6,두산,33,16,17,0,0.485,6.0,7승0무3패,2승,10-0-6,6-0-11,(2024년 04월30일 기준)
2024-04-30,2024-04-30,2024,정규시즌,7,키움,30,14,16,0,0.467,6.5,2승0무8패,1승,9-0-9,5-0-7,(2024년 04월30일 기준)
2024-04-30,2024-04-30,2024,정규시즌,8,한화,31,13,18,0,0.419,8.0,3승0무7패,1승,7-0-8,6-0-10,(2024년 04월30일 기준)
2024-04-30,2024-04-30,2024,정규시즌,9,KT,33,12,20,1,0.375,9.5,5승1무4패,1승,6-0-8,6-1-12,(2024년 04월30일 기준)
2024-04-30,2024-04-30,2024,정규시즌,10,롯데,30,8,21,1,0.276,12.0,4승1무5패,4패,6-1-8,2-0-13,(2024년 04월30일 기준)
2024-05-01,2024-05-01,2024,정규시즌,1,KIA,32,22,10,0,0.688,0.0,6승0무4패,1승,10-0-4,12-0-6,(2024년 05월01일 기준)
2024-05-01,2024-05-01,2024,정규시즌,2,NC,32,20,12,0,0.625,2.0,6승0무4패,1패,13-0-4,7-0-8,(2024년 05월01일 기준)
2024-05-01,2024-05-01,2024,정규시즌,3,삼성,33,19,13,1,0.594,3.0,8승0무2패,1승,6-0-8,13-1-5,(2024년 05월01일 기준)
2024-05-01,2024-05-01,2024,정규시즌,4,SSG,33,18,14,1,0.563,4.0,4승1무5패,1승,11-1-8,7-0-6,(2024년 05월01일 기준)
2024-05-01,2024-05-01,2024,정규시즌,5,LG,34,17,15,2,0.531,5.0,5승1무4패,1승,11-1-5,6-1-10,(2024년 05월01일 기준)
2024-05-01,2024-05-01,2024,정규시즌,6,키움,31,15,16,0,0.484,6.5,3승0무7패,2승,9-0-9,6-0-7,(2024년 05월01일 기준)
2024-05-01,2024-05-01,2024,정규시즌,7,두산,34,16,18,0,0.471,7.0,6승0무4패,1패,10-0-7,6-0-11,(2024년 05월01일 기준)
2024-05-01,2024-05-01,2024,정규시즌,8,한화,32,13,19,0,0.406,9.0,2승0무8패,1패,7-0-9,6-0-10,(2024년 05월01일 기준)
2024-05-01,2024-05-01,2024,정규시즌,9,KT,34,12,21,1,0.364,10.5,5승1무4패,1패,6-0-8,6-1-13,(2024년 05월01일 기준)
2024-05-01,2024-05-01,2024,정규시즌,10,롯데,31,8,22,1,0.267,13.0,3승1무6패,5패,6-1-9,2-0-13,(2024년 05월01일 기준)
2024-05-02,2024-05-02,2024,정규시즌,1,KIA,33,22,11,0,0.667,0.0,5승0무5패,1패,10-0-5,12-0-6,(2024년 05월02일 기준)
2024-05-02,2024-05-02,2024,정규시즌,2,NC,33,20,13,0,0.606,2.0,6승0무4패,2패,13-0-5,7-0-8,(2024년 05월02일 기준)
2024-05-02,2024-05-02,2024,정규시즌,2,삼성,34,20,13,1,0.606,2.0,8승0무2패,2승,6-0-8,14-1-5,(2024년 05월02일 기준)
2024-05-02,2024-05-02,2024,정규시즌,4,SSG,34,19,14,1,0.576,3.0,5승1무4패,2승,11-1-8,8-0-6,(2024년 05월02일 기준)
2024-05-02,2024-05-02,2024,정규시즌,5,LG,35,18,15,2,0.545,4.0,5승1무4패,2승,11-1-5,7-1-10,(2024년 05월02일 기준)
2024-05-02,2024-05-02,2024,정규시즌,6,키움,32,15,17,0,0.469,6.5,2승0무8패,1패,9-0-9,6-0-8,(2024년 05월02일 기준)
